timestamp,lane
226.103,1
228.028,2
228.476,3
228.893,4
229.374,3
231.007,3
232.835,2
234.019,4
235.172,4
235.557,4
235.942,4
236.326,4
237.48,4
237.865,4
238.25,4
238.634,3
239.788,3
240.173,4
240.558,4
240.942,2
242.095,3
242.48,4
242.865,4
243.249,2
244.403,3
244.788,3
245.172,4
245.557,3
246.326,3
246.71,3
247.095,3
248.633,1
249.017,1
249.402,1
250.941,2
251.325,3
251.71,3
253.249,4
253.633,4
254.018,4
255.556,3
255.941,2
256.326,1
256.711,1
257.095,1
257.865,1
258.634,2
259.019,3
259.402,3
260.171,2
261.71,1
263.248,2
264.018,2
265.171,4
265.556,3
266.325,3
267.864,4
269.402,3
270.171,4
270.556,4
270.941,2
271.325,2
271.71,3
272.479,1
274.018,1
275.556,2
276.325,1
277.095,1
277.479,3
277.864,4
278.633,4
279.979,2
280.171,2
280.556,3
280.652,3
280.748,3
280.941,3
281.229,4
281.518,4
281.71,4
281.806,4
281.902,4
282.095,3
282.383,3
282.479,3
282.768,1
282.96,2
283.056,2
283.222,1
283.414,2
283.607,1
283.991,3
284.376,2
284.568,3
284.761,4
285.145,4
285.529,2
285.722,2
285.914,1
286.106,3
286.17,3
286.234,3
286.298,3
286.491,3
286.683,3
287.068,2
287.452,1
287.645,1
287.837,2
288.222,3
288.606,4
288.798,3
288.991,3
289.183,4
289.247,4
289.311,4
289.375,4
289.568,3
289.76,3
290.145,1
290.529,1
290.722,1
290.914,1
291.298,2
291.683,3
291.875,4
292.068,4
292.26,2
292.324,2
292.388,2
292.452,2
292.645,3
292.837,4
293.222,4
293.606,3
293.798,2
293.991,1
294.375,1
294.76,1
294.952,1
295.145,2
295.241,2
295.337,2
295.529,3
295.722,4
295.914,3
296.01,3
296.106,3
296.298,4
296.683,4
296.875,4
297.068,2
297.452,1
297.548,1
297.644,1
297.837,1
298.029,1
298.222,2
298.414,3
298.478,3
298.542,3
298.606,3
298.798,3
298.991,4
299.087,4
299.183,4
299.375,3
299.76,2
299.952,2
300.145,2
300.529,1
300.625,1
300.721,1
300.914,1
301.106,2
301.298,4
301.395,4
301.491,4
301.683,4
301.875,3
302.068,3
302.164,3
302.26,3
302.452,1
302.837,2
303.029,1
303.222,2
303.606,1
303.702,1
303.798,1
303.991,3
304.183,3
304.375,3
304.568,4
304.632,4
304.696,4
304.76,4
304.952,4
305.145,3
305.241,3
305.337,3
305.529,2
305.914,1
306.106,1
306.298,3
306.683,4
306.779,4
306.875,4
307.068,4
307.26,3
307.452,1
307.837,1
308.222,2
308.318,2
308.414,2
308.606,3
308.991,4
309.183,2
309.375,2
309.471,2
309.568,2
309.761,3
310.145,4
310.337,3
310.529,4
310.914,4
311.106,4
311.298,3
311.394,3
311.491,2
311.683,1
312.068,2
312.26,3
312.452,3
312.548,3
312.645,2
312.837,1
313.222,1
313.414,3
313.606,2
313.991,2
314.376,3
314.472,3
314.568,3
314.76,2
315.145,3
315.337,4
315.529,3
315.625,3
315.721,3
315.914,2
316.298,3
316.491,2
316.683,1
317.068,1
317.26,1
317.453,1
317.549,1
317.645,1
317.837,2
318.222,3
318.414,3
318.606,3
318.702,3
318.798,3
318.894,3
318.991,3
319.279,1
319.375,1
319.568,2
319.76,2
319.856,2
320.048,3
320.145,3
320.529,2
320.914,3
321.298,2
321.683,3
322.068,2
322.452,4
322.837,1
323.222,4
323.606,1
323.991,4
324.375,1
324.76,4
325.145,1
325.529,4
325.914,3
326.298,2
326.298,2
326.491,2
326.491,2
326.683,3
326.683,3
326.875,2
326.875,2
327.068,1
327.068,1
327.26,2
327.26,2
327.453,4
327.453,4
327.645,2
327.645,2
327.837,1
327.837,1
328.029,2
328.029,2
328.222,4
328.222,4
328.414,2
328.414,2
328.606,1
328.606,1
328.798,2
328.798,2
328.991,4
328.991,4
329.183,2
329.183,2
329.375,2
329.471,2
329.567,2
329.663,3
329.76,3
329.856,3
329.952,3
330.048,3
330.145,2
330.337,3
330.337,3
330.433,3
330.433,3
330.529,3
330.722,1
330.722,1
330.818,1
330.818,1
330.914,1
331.106,4
331.106,4
331.202,4
331.202,4
331.298,4
331.491,1
331.491,1
331.587,1
331.587,1
331.684,1
331.685,1
332.453,1
333.03,3
333.607,2
334.184,3
334.761,1
335.145,3
335.53,4
336.108,4
336.685,1
337.261,4
337.838,2
338.223,4
339.184,4
339.761,1
340.338,4
340.915,4
341.3,1
341.685,1
342.261,4
342.838,1
343.415,4
343.992,4
344.377,2
344.761,1
345.337,1
345.914,4
346.491,1
347.069,4
347.453,2
347.838,4
348.415,1
348.992,3
349.569,1
350.146,3
350.531,1
351.493,1
352.07,4
352.647,1
353.226,4
353.608,3
353.994,1
354.571,3
354.956,4
355.052,4
355.148,4
355.725,3
356.302,2
356.495,2
357.067,4
357.643,1
358.028,3
358.124,3
358.22,3
358.797,4
359.182,1
359.278,1
359.374,1
359.759,4
360.144,3
360.721,1
361.106,1
361.202,1
361.298,1
361.875,4
362.26,4
362.356,4
362.452,4
362.837,3
362.933,4
363.029,4
363.125,3
363.222,3
363.799,1
364.184,4
364.28,4
364.375,4
364.953,4
365.338,1
365.434,1
365.53,1
365.915,1
366.3,3
366.877,3
367.261,4
367.358,4
367.454,4
368.031,1
368.416,1
368.512,1
368.608,1
368.993,3
369.375,3
369.567,3
369.759,4
369.951,3
370.528,1
371.105,4
371.49,1
371.586,1
371.681,1
372.067,4
372.451,4
373.028,1
373.413,3
373.509,3
373.605,3
374.182,4
374.567,1
374.663,1
374.759,1
375.144,4
375.24,3
375.336,3
375.432,2
375.528,2
375.912,2
376.104,2
376.297,1
376.49,1
376.681,2
376.874,3
377.066,4
377.451,2
377.643,4
378.028,3
378.22,4
378.413,2
378.605,1
378.798,4
378.894,4
379.182,1
379.375,4
379.471,4
379.759,1
379.952,3
380.048,3
380.336,1
380.529,1
380.625,1
380.913,1
381.106,1
381.201,1
381.298,1
381.492,3
381.684,4
